ID,Latitude,Longitude,Day,Hour,Minute,Duration,RemainingTime,Resources,Coverage,OnPeakHours,GridNumber,Ligitimacy
2970,45.51082499,-75.26488895,5,17,26,60,50,7,72,0,243993,1
2970,45.51022225,-75.26490391,5,17,36,60,40,7,72,0,243993,1
2970,45.50956335,-75.26459942,5,17,46,60,30,7,72,0,243993,1
2970,45.50934244,-75.2642625,5,17,56,60,20,7,72,0,243993,1
2970,45.50896873,-75.26360614,5,18,6,60,10,7,72,0,243993,1
2971,45.4995316,-75.25242173,2,16,26,60,60,10,79,0,225227,1
2971,45.49938144,-75.25233545,2,16,36,60,50,10,79,0,225227,1
2971,45.49925703,-75.25236347,2,16,46,60,40,10,79,0,225227,1
2971,45.49912998,-75.25220081,2,16,56,60,30,10,79,0,225227,1
2971,45.4991441,-75.25197139,2,17,6,60,20,10,79,0,225227,1
2971,45.49962657,-75.25254708,2,17,16,60,10,10,79,0,225227,1
2972,45.55082141,-75.3038902,5,20,3,10,10,10,90,0,309676,1
2973,45.47091231,-75.25389612,0,21,28,60,60,9,44,0,178306,1
2973,45.47108191,-75.25463801,0,21,38,60,50,9,44,0,178306,1
2973,45.47139617,-75.25504019,0,21,48,60,40,9,44,0,178306,1
2973,45.47158233,-75.25464792,0,21,58,60,30,9,44,0,178306,1
2973,45.47139341,-75.25464323,0,22,8,60,20,9,44,0,178306,1
2973,45.47185822,-75.25433517,0,22,18,60,10,9,44,0,178306,1
2974,45.47809801,-75.13246454,1,11,45,20,20,10,87,0,187705,1
2974,45.47852701,-75.1321403,1,11,55,20,10,10,87,0,187706,1
2975,45.48462172,-75.21576932,1,8,17,50,50,8,30,1,197079,0
2975,45.48506394,-75.21532911,1,8,27,50,40,8,30,1,197079,0
2975,45.48504051,-75.21542587,1,8,37,50,30,8,30,1,197079,0
2975,45.48510284,-75.21547703,1,8,47,50,20,8,30,1,197079,0
2975,45.48471883,-75.21554406,1,8,57,50,10,8,30,1,197079,0
2976,45.4282198,-75.22588103,5,8,7,40,40,8,84,1,103238,1
2976,45.42870023,-75.22637675,5,8,17,40,30,8,84,1,103238,1
2976,45.4290143,-75.22557205,5,8,27,40,20,8,84,1,103238,1
2976,45.42911955,-75.22621951,5,8,37,40,10,8,84,1,103238,1
2977,45.4381087,-75.22148825,3,7,51,30,30,3,89,1,122006,1
2977,45.43820536,-75.22108946,3,8,1,30,20,3,89,1,122006,1
2977,45.43814711,-75.22116937,3,8,11,30,10,3,89,1,122006,1
2978,45.50533856,-75.18893763,3,16,6,30,30,4,46,0,234618,1
2978,45.50514857,-75.18848794,3,16,16,30,20,4,46,0,234618,1
2978,45.50509244,-75.18811246,3,16,26,30,10,4,46,0,234619,1
2979,45.41748096,-75.20788477,1,6,44,60,60,8,100,0,84472,1
2979,45.4177459,-75.20810196,1,6,54,60,50,8,100,0,84472,1
2979,45.41772548,-75.20727203,1,7,4,60,40,8,100,1,84472,1
2979,45.4177949,-75.20721281,1,7,14,60,30,8,100,1,84472,1
2979,45.4177237,-75.20711518,1,7,24,60,20,8,100,1,84472,1
2979,45.4177262,-75.20708988,1,7,34,60,10,8,100,1,84472,1
2980,45.48465118,-75.18652122,3,13,58,40,40,2,72,0,197083,1
2980,45.48482474,-75.18668146,3,14,8,40,30,2,72,0,197083,1
2980,45.4848216,-75.18674526,3,14,18,40,20,2,72,0,197083,1
2980,45.48449565,-75.18634245,3,14,28,40,10,2,72,0,197083,1
2981,45.49199746,-75.27452843,1,14,16,30,30,4,69,0,215840,1
2981,45.4920793,-75.27412262,1,14,26,30,20,4,69,0,215840,1
2981,45.49212501,-75.27438329,1,14,36,30,10,4,69,0,215840,1
2982,45.55301531,-75.28635323,4,17,13,50,50,9,83,0,319062,1
2982,45.55306188,-75.28610582,4,17,23,50,40,9,83,0,319062,1
2982,45.55296162,-75.28619157,4,17,33,50,30,9,83,0,319062,1
2982,45.55260711,-75.28658579,4,17,43,50,20,9,83,0,319062,1
2982,45.5523246,-75.28607112,4,17,53,50,10,9,83,0,319062,1
2983,45.55459209,-75.16222231,1,18,59,10,10,10,66,0,319078,1
2984,45.41624787,-75.21684244,4,1,18,40,40,2,48,0,84471,1
2984,45.41656363,-75.21741628,4,1,28,40,30,2,48,0,84471,1
2984,45.41628066,-75.21704162,4,1,38,40,20,2,48,0,84471,1
2984,45.41676361,-75.21748695,4,1,48,40,10,2,48,0,84471,1
2985,45.46398913,-75.28714048,0,23,26,20,20,1,77,0,168918,1
2985,45.46432236,-75.28641127,0,23,36,20,10,1,77,0,168918,1
2986,45.44159578,-75.17585369,0,12,20,50,50,9,56,0,122012,1
2986,45.44223757,-75.17555746,0,12,30,50,40,9,56,0,131396,1
2986,45.44227253,-75.17551724,0,12,40,50,30,9,56,0,131396,1
2986,45.44234801,-75.1753583,0,12,50,50,20,9,56,0,131396,1
2986,45.44204585,-75.17529032,0,13,0,50,10,9,56,0,122012,1
2987,45.44866018,-75.24466051,4,4,47,60,60,2,70,0,140771,1
2987,45.44807524,-75.24486771,4,4,57,60,50,2,70,0,140771,1
2987,45.44806015,-75.2448995,4,5,7,60,40,2,70,0,140771,1
2987,45.44860556,-75.24544207,4,5,17,60,30,2,70,0,140771,1
2987,45.44907773,-75.24581391,4,5,27,60,20,2,70,0,140771,1
2987,45.44904194,-75.24678409,4,5,37,60,10,2,70,0,140771,1
2988,45.42702531,-75.15747594,0,14,17,10,10,8,56,0,103246,1
2989,45.40477063,-75.2385496,5,9,8,60,60,7,90,1,65700,0
2989,45.4045992,-75.2384091,5,9,18,60,50,7,90,1,65700,0
2989,45.40466715,-75.23852822,5,9,28,60,40,7,90,1,65700,0
2989,45.40420503,-75.23863212,5,9,38,60,30,7,90,1,65700,0
2989,45.40450166,-75.23884668,5,9,48,60,20,7,90,1,65700,0
2989,45.40388444,-75.23852777,5,9,58,60,10,7,90,1,56316,0
2990,45.43065952,-75.30543642,2,7,0,30,30,7,75,1,103228,1
2990,45.43058587,-75.30509425,2,7,10,30,20,7,75,1,103228,1
2990,45.43090915,-75.30493615,2,7,20,30,10,7,75,1,103228,1
2991,45.40366224,-75.24765286,3,7,47,40,40,9,99,1,56315,0
2991,45.40414438,-75.24711812,3,7,57,40,30,9,99,1,65699,0
2991,45.40424451,-75.24768822,3,8,7,40,20,9,99,1,65699,0
2991,45.40404208,-75.24762714,3,8,17,40,10,9,99,1,65699,0
2992,45.40546588,-75.17349159,3,14,33,40,40,9,60,0,65708,1
2992,45.40581529,-75.1731312,3,14,43,40,30,9,60,0,65708,1
2992,45.40569653,-75.17330578,3,14,53,40,20,9,60,0,65708,1
2992,45.40591329,-75.17374524,3,15,3,40,10,9,60,0,65708,1
2993,45.40546055,-75.2382008,4,10,23,50,50,10,76,1,65700,0
2993,45.40584269,-75.23811487,4,10,33,50,40,10,76,1,65700,0
2993,45.4065062,-75.23788002,4,10,43,50,30,10,76,1,65700,0
2993,45.40638468,-75.23848167,4,10,53,50,20,10,76,1,65700,0
2993,45.4063134,-75.23765759,4,11,3,50,10,10,76,0,65700,0
2994,45.55895948,-75.23170137,1,16,58,20,20,10,31,0,328453,1
2994,45.55871339,-75.23087609,1,17,8,20,10,10,31,0,328453,1
2995,45.47092656,-75.16564252,4,4,21,60,60,7,63,0,178317,1
2995,45.47137943,-75.16532859,4,4,31,60,50,7,63,0,178317,1
2995,45.47090602,-75.16517325,4,4,41,60,40,7,63,0,178317,1
2995,45.47124919,-75.16463155,4,4,51,60,30,7,63,0,178317,1
2995,45.47097375,-75.16441456,4,5,1,60,20,7,63,0,178317,1
2995,45.47096847,-75.16440422,4,5,11,60,10,7,63,0,178317,1
2996,45.44482434,-75.23088208,1,21,41,60,60,3,44,0,131389,1
2996,45.44485108,-75.23091629,1,21,51,60,50,3,44,0,131389,1
2996,45.444847,-75.23058401,1,22,1,60,40,3,44,0,131389,1
2996,45.44527658,-75.2307249,1,22,11,60,30,3,44,0,131389,1
2996,45.44561221,-75.23081758,1,22,21,60,20,3,44,0,131389,1
2996,45.4461629,-75.2305784,1,22,31,60,10,3,44,0,131389,1
2997,45.50978432,-75.1240514,5,18,32,60,60,6,60,0,244011,1
2997,45.50970049,-75.12449639,5,18,42,60,50,6,60,0,244010,1
2997,45.51012467,-75.12413389,5,18,52,60,40,6,60,0,244011,1
2997,45.51011948,-75.12455612,5,19,2,60,30,6,60,0,244010,1
2997,45.50998602,-75.12514031,5,19,12,60,20,6,60,0,244010,1
2997,45.51025574,-75.1256683,5,19,22,60,10,6,60,0,244010,1
2998,45.45969849,-75.14352375,1,9,30,60,60,2,51,1,159552,0
2998,45.45967218,-75.14321918,1,9,40,60,50,2,51,1,159552,0
2998,45.45959122,-75.14272087,1,9,50,60,40,2,51,1,159552,0
2998,45.46002205,-75.14276368,1,10,0,60,30,2,51,1,159552,0
2998,45.46054272,-75.14324417,1,10,10,60,20,2,51,1,159552,0
2998,45.46056594,-75.14277225,1,10,20,60,10,2,51,1,159552,0
2999,45.49456446,-75.15418068,1,16,21,30,30,7,82,0,215855,1
2999,45.49453399,-75.15435447,1,16,31,30,20,7,82,0,215855,1
2999,45.49508641,-75.15446486,1,16,41,30,10,7,82,0,215855,1
3000,45.52749787,-75.1984488,5,3,30,40,40,7,49,0,272153,1
3000,45.52721018,-75.19826657,5,3,40,40,30,7,49,0,272153,1
3000,45.52704331,-75.19788663,5,3,50,40,20,7,49,0,272153,1
3000,45.52666557,-75.19818451,5,4,0,40,10,7,49,0,272153,1
3001,45.46185477,-75.22922131,4,7,13,10,10,7,55,1,159541,1
3002,45.54359302,-75.18364579,2,23,42,20,20,7,39,0,300307,1
3002,45.54326959,-75.18435455,2,23,52,20,10,7,39,0,300307,1
3003,45.41199434,-75.30334843,0,19,21,60,60,6,42,0,75076,1
3003,45.41184222,-75.30337113,0,19,31,60,50,6,42,0,75076,1
3003,45.41172347,-75.30432725,0,19,41,60,40,6,42,0,75076,1
3003,45.41148391,-75.30505665,0,19,51,60,30,6,42,0,75076,1
3003,45.41089004,-75.30556326,0,20,1,60,20,6,42,0,75076,1
3003,45.41155634,-75.30534486,0,20,11,60,10,6,42,0,75076,1
3004,45.43921226,-75.26211882,0,16,33,20,20,10,94,0,122001,1
3004,45.43888259,-75.26218463,0,16,43,20,10,10,94,0,122001,1
3005,45.4465246,-75.1432535,5,2,56,40,40,4,98,0,131400,1
3005,45.44662133,-75.1436115,5,3,6,40,30,4,98,0,131400,1
3005,45.44639029,-75.14350485,5,3,16,40,20,4,98,0,131400,1
3005,45.44640756,-75.14420746,5,3,26,40,10,4,98,0,131400,1
3006,45.52676871,-75.20409279,4,15,56,30,30,10,59,0,272153,1
3006,45.52666349,-75.20458244,4,16,6,30,20,10,59,0,272152,1
3006,45.52730595,-75.20477673,4,16,16,30,10,10,59,0,272152,1
3007,45.41375182,-75.19582015,0,18,26,60,60,9,80,0,75090,1
3007,45.41326602,-75.19583219,0,18,36,60,50,9,80,0,75090,1
3007,45.41280742,-75.19580945,0,18,46,60,40,9,80,0,75090,1
3007,45.41266346,-75.19545543,0,18,56,60,30,9,80,0,75090,1
3007,45.41293339,-75.19545543,0,19,6,60,20,9,80,0,75090,1
3007,45.41239007,-75.19495448,0,19,16,60,10,9,80,0,75090,1
3008,45.54856044,-75.22232843,0,19,37,20,20,6,37,0,309686,1
3008,45.54842548,-75.22266113,0,19,47,20,10,6,37,0,309686,1
3009,45.56735321,-75.23098197,5,9,12,60,60,7,76,1,347221,0
3009,45.56694822,-75.23036365,5,9,22,60,50,7,76,1,337837,0
3009,45.56687856,-75.22996591,5,9,32,60,40,7,76,1,337837,0
3009,45.566995,-75.22934725,5,9,42,60,30,7,76,1,337837,0
3009,45.56662949,-75.22969824,5,9,52,60,20,7,76,1,337837,0
3009,45.56708326,-75.2291935,5,10,2,60,10,7,76,1,337837,0
3010,45.48228039,-75.22262122,1,21,3,40,40,6,43,0,197078,1
3010,45.4824507,-75.22227547,1,21,13,40,30,6,43,0,197078,1
3010,45.48210733,-75.22197046,1,21,23,40,20,6,43,0,197078,1
3010,45.48207118,-75.22181232,1,21,33,40,10,6,43,0,197078,1
3011,45.51337524,-75.29485459,2,16,38,50,50,9,31,0,253373,0
3011,45.5135036,-75.29491391,2,16,48,50,40,9,31,0,253373,0
3011,45.5131477,-75.29545677,2,16,58,50,30,9,31,0,253373,0
3011,45.51333433,-75.29605302,2,17,8,50,20,9,31,0,253373,0
3011,45.51341862,-75.29591987,2,17,18,50,10,9,31,0,253373,0
3012,45.48374061,-75.30190764,5,22,15,60,60,8,88,0,197068,1
3012,45.4834977,-75.30231917,5,22,25,60,50,8,88,0,197068,1
3012,45.48368399,-75.30313421,5,22,35,60,40,8,88,0,197068,1
3012,45.48350469,-75.30373469,5,22,45,60,30,8,88,0,197068,1
3012,45.48350469,-75.30373469,5,22,55,60,20,8,88,0,197068,1
3012,45.48336472,-75.30393367,5,23,5,60,10,8,88,0,197068,1
3013,45.40683935,-75.27907138,2,2,33,20,20,8,67,0,65695,1
3013,45.40689032,-75.27895094,2,2,43,20,10,8,67,0,65695,1
3014,45.56695035,-75.2320716,1,10,25,50,50,10,36,1,337837,0
3014,45.56664122,-75.23215714,1,10,35,50,40,10,36,1,337837,0
3014,45.56686166,-75.23270073,1,10,45,50,30,10,36,1,337837,0
3014,45.56690011,-75.23246358,1,10,55,50,20,10,36,1,337837,0
3014,45.56701701,-75.23245777,1,11,5,50,10,10,36,0,337837,0
3015,45.51330884,-75.29537864,4,9,44,30,30,7,76,1,253373,0
3015,45.51339649,-75.29449153,4,9,54,30,20,7,76,1,253373,0
3015,45.5129304,-75.29443353,4,10,4,30,10,7,76,1,253373,0
3016,45.4885552,-75.22565914,4,4,56,40,40,2,54,0,206462,1
3016,45.48819859,-75.2260697,4,5,6,40,30,2,54,0,206462,1
3016,45.48793643,-75.22587152,4,5,16,40,20,2,54,0,206462,1
3016,45.48793642,-75.22516797,4,5,26,40,10,2,54,0,206462,1
3017,45.42697994,-75.2464505,3,12,42,40,40,9,57,0,103235,1
3017,45.42632866,-75.24664709,3,12,52,40,30,9,57,0,103235,1
3017,45.4266005,-75.2470199,3,13,2,40,20,9,57,0,103235,1
3017,45.4267493,-75.24628292,3,13,12,40,10,9,57,0,103235,1
3018,45.5404856,-75.17318082,2,23,26,30,30,4,34,0,300308,1
3018,45.54040633,-75.17332013,2,23,36,30,20,4,34,0,300308,1
3018,45.54031429,-75.17346059,2,23,46,30,10,4,34,0,300308,1
3019,45.48546009,-75.27634713,2,22,33,50,50,8,88,0,197072,1
3019,45.48599996,-75.27680829,2,22,43,50,40,8,88,0,206455,1
3019,45.48614616,-75.27708412,2,22,53,50,30,8,88,0,206455,1
3019,45.48641233,-75.27789563,2,23,3,50,20,8,88,0,206455,1
3019,45.48616306,-75.27834922,2,23,13,50,10,8,88,0,206455,1
3020,45.39963299,-75.19038399,4,14,56,50,50,7,37,0,56322,1
3020,45.39964877,-75.19033807,4,15,6,50,40,7,37,0,56322,1
3020,45.39944756,-75.19055329,4,15,16,50,30,7,37,0,56322,1
3020,45.39905422,-75.19021781,4,15,26,50,20,7,37,0,56322,1
3020,45.39886413,-75.19072527,4,15,36,50,10,7,37,0,56322,1
3021,45.52066843,-75.20597775,4,14,30,10,10,7,34,0,262768,1
3022,45.51293328,-75.1952206,1,12,38,50,50,5,41,0,253386,1
3022,45.51318571,-75.19448445,1,12,48,50,40,5,41,0,253386,1
3022,45.51287094,-75.19473262,1,12,58,50,30,5,41,0,253386,1
3022,45.51224607,-75.19454371,1,13,8,50,20,5,41,0,244002,1
3022,45.51272514,-75.19406659,1,13,18,50,10,5,41,0,244002,1
3023,45.39418911,-75.14566724,4,14,11,10,10,4,92,0,46944,1
3024,45.40721042,-75.2143471,0,16,51,40,40,1,33,0,65703,1
3024,45.40716998,-75.21489336,0,17,1,40,30,1,33,0,65703,1
3024,45.4071013,-75.21495428,0,17,11,40,20,1,33,0,65703,1
3024,45.40730812,-75.21496453,0,17,21,40,10,1,33,0,65703,1
3025,45.43346534,-75.14995272,2,10,49,30,30,1,47,1,112631,1
3025,45.43317387,-75.14987225,2,10,59,30,20,1,47,1,112631,1
3025,45.4333611,-75.14963282,2,11,9,30,10,1,47,0,112631,1
3026,45.51399902,-75.2797561,3,10,5,10,10,2,85,1,253375,1
3027,45.5587124,-75.24881032,5,3,56,50,50,2,35,0,328451,1
3027,45.5591016,-75.24865145,5,4,6,50,40,2,35,0,328451,1
3027,45.55930722,-75.24888013,5,4,16,50,30,2,35,0,328451,1
3027,45.55909451,-75.24864357,5,4,26,50,20,2,35,0,328451,1
3027,45.55973333,-75.24864357,5,4,36,50,10,2,35,0,328451,1
3028,45.54750699,-75.16926567,0,14,16,40,40,3,85,0,309693,1
3028,45.54695254,-75.16943339,0,14,26,40,30,3,85,0,309693,1
3028,45.54735318,-75.16992906,0,14,36,40,20,3,85,0,309693,1
3028,45.54713668,-75.16932435,0,14,46,40,10,3,85,0,309693,1
3029,45.55213085,-75.28961313,0,18,27,50,50,8,61,0,319062,1
3029,45.55234458,-75.28940011,0,18,37,50,40,8,61,0,319062,1
3029,45.55259784,-75.29010757,0,18,47,50,30,8,61,0,319062,1
3029,45.55268774,-75.2902837,0,18,57,50,20,8,61,0,319062,1
3029,45.55312785,-75.28967876,0,19,7,50,10,8,61,0,319062,1
3030,45.42702859,-75.16189319,0,22,4,60,60,6,92,0,103246,1
3030,45.4273623,-75.16100187,0,22,14,60,50,6,92,0,103246,1
3030,45.42744308,-75.16100989,0,22,24,60,40,6,92,0,103246,1
3030,45.42801293,-75.16082305,0,22,34,60,30,6,92,0,103246,1
3030,45.42837903,-75.16168836,0,22,44,60,20,6,92,0,103246,1
3030,45.42882125,-75.16124859,0,22,54,60,10,6,92,0,103246,1
3031,45.50592761,-75.19493074,5,4,59,20,20,3,71,0,234618,1
3031,45.50650865,-75.19439411,5,5,9,20,10,3,71,0,234618,1
3032,45.40650383,-75.237005,4,7,21,60,60,7,69,1,65700,0
3032,45.40647626,-75.23703784,4,7,31,60,50,7,69,1,65700,0
3032,45.40671459,-75.23685793,4,7,41,60,40,7,69,1,65700,0
3032,45.40663774,-75.23645077,4,7,51,60,30,7,69,1,65701,0
3032,45.40665832,-75.23631333,4,8,1,60,20,7,69,1,65701,0
3032,45.40695347,-75.23679535,4,8,11,60,10,7,69,1,65700,0
3033,45.448017,-75.15375791,5,23,44,20,20,7,89,0,140783,1
3033,45.448017,-75.15375791,5,23,54,20,10,7,89,0,140783,1
3034,45.48511885,-75.21677047,0,23,54,50,50,8,45,0,197079,0
3034,45.48498979,-75.21682657,1,0,4,50,40,8,45,0,197079,0
3034,45.48511386,-75.21753401,1,0,14,50,30,8,45,0,197079,0
3034,45.48511385,-75.21666421,1,0,24,50,20,8,45,0,197079,0
3034,45.48492119,-75.21636003,1,0,34,50,10,8,45,0,197079,0
3035,45.50294,-75.14992748,3,3,18,40,40,7,58,0,234623,1
3035,45.5031261,-75.15014955,3,3,28,40,30,7,58,0,234623,1
3035,45.50291359,-75.14983661,3,3,38,40,20,7,58,0,234623,1
3035,45.50309895,-75.15027532,3,3,48,40,10,7,58,0,234623,1
3036,45.48484213,-75.29574228,0,19,14,30,30,10,80,0,197069,1
3036,45.4848288,-75.29552565,0,19,24,30,20,10,80,0,197069,1
3036,45.4849718,-75.29541756,0,19,34,30,10,10,80,0,197069,1
3037,45.55152946,-75.28812029,5,18,57,60,60,2,84,0,319062,1
3037,45.55182985,-75.28903721,5,19,7,60,50,2,84,0,319062,1
3037,45.55189565,-75.28894987,5,19,17,60,40,2,84,0,319062,1
3037,45.5513994,-75.28835719,5,19,27,60,30,2,84,0,319062,1
3037,45.55124557,-75.28817988,5,19,37,60,20,2,84,0,319062,1
3037,45.55109282,-75.28816849,5,19,47,60,10,2,84,0,319062,1
3038,45.51236855,-75.23073423,4,12,35,40,40,4,41,0,243997,1
3038,45.51224979,-75.23090914,4,12,45,40,30,4,41,0,243997,1
3038,45.51220838,-75.23093414,4,12,55,40,20,4,41,0,243997,1
3038,45.5128818,-75.23110303,4,13,5,40,10,4,41,0,253381,1
3039,45.46784542,-75.19223803,5,7,48,50,50,10,53,1,168930,1
3039,45.46788549,-75.19183282,5,7,58,50,40,10,53,1,168930,1
3039,45.46773358,-75.19216527,5,8,8,50,30,10,53,1,168930,1
3039,45.46783632,-75.19308725,5,8,18,50,20,10,53,1,168930,1
3039,45.4674045,-75.19309797,5,8,28,50,10,10,53,1,168930,1
3040,45.53972294,-75.29971901,1,13,21,20,20,8,49,0,290909,1
3040,45.53978577,-75.29971276,1,13,31,20,10,8,49,0,290909,1
3041,45.46771847,-75.15152492,4,9,33,60,60,5,33,1,168935,0
3041,45.46771019,-75.15151992,4,9,43,60,50,5,33,1,168935,0
3041,45.46716142,-75.15153353,4,9,53,60,40,5,33,1,168935,0
3041,45.46724196,-75.15154556,4,10,3,60,30,5,33,1,168935,0
3041,45.46742622,-75.15172892,4,10,13,60,20,5,33,1,168935,0
3041,45.46783233,-75.15249485,4,10,23,60,10,5,33,1,168935,0
3042,45.40748934,-75.18348856,1,3,4,50,50,5,83,0,65707,1
3042,45.40747601,-75.18327224,1,3,14,50,40,5,83,0,65707,1
3042,45.40745312,-75.18325193,1,3,24,50,30,5,83,0,65707,1
3042,45.40735263,-75.18305558,1,3,34,50,20,5,83,0,65707,1
3042,45.4075281,-75.18341134,1,3,44,50,10,5,83,0,65707,1
3043,45.49696218,-75.28131835,0,15,36,40,40,3,96,0,225223,1
3043,45.49674541,-75.28221352,0,15,46,40,30,3,96,0,225223,1
3043,45.49692119,-75.28280236,0,15,56,40,20,3,96,0,225223,1
3043,45.4967723,-75.28296777,0,16,6,40,10,3,96,0,225223,1
3044,45.50597634,-75.21965109,0,12,41,20,20,4,83,0,234615,1
3044,45.50630685,-75.21939054,0,12,51,20,10,4,83,0,234615,1
3045,45.44686365,-75.223357,3,17,8,10,10,4,77,0,131390,1
3046,45.44469728,-75.30399208,5,2,47,40,40,4,65,0,131380,1
3046,45.44509634,-75.30331645,5,2,57,40,30,4,65,0,131380,1
3046,45.44519634,-75.30412208,5,3,7,40,20,4,65,0,131380,1
3046,45.44471489,-75.30463748,5,3,17,40,10,4,65,0,131380,1
3047,45.51846657,-75.27688426,3,20,20,50,50,1,79,0,262759,1
3047,45.51892988,-75.27679164,3,20,30,50,40,1,79,0,262759,1
3047,45.51882578,-75.27696812,3,20,40,50,30,1,79,0,262759,1
3047,45.51884827,-75.2769127,3,20,50,50,20,1,79,0,262759,1
3047,45.51850766,-75.27622074,3,21,0,50,10,1,79,0,262760,1
3048,45.57980501,-75.1983516,1,11,38,60,60,6,57,0,365993,1
3048,45.57997978,-75.19821927,1,11,48,60,50,6,57,0,365993,1
3048,45.58033307,-75.19831706,1,11,58,60,40,6,57,0,365993,1
3048,45.5798084,-75.19773333,1,12,8,60,30,6,57,0,365993,1
3048,45.57960423,-75.19763322,1,12,18,60,20,6,57,0,365993,1
3048,45.58011278,-75.1981403,1,12,28,60,10,6,57,0,365993,1
3049,45.5740955,-75.25867806,3,17,40,30,30,7,38,0,356602,1
3049,45.57476661,-75.2587785,3,17,50,30,20,7,38,0,356602,1
3049,45.57517687,-75.25838447,3,18,0,30,10,7,38,0,356602,1
3050,45.52462839,-75.21562981,0,23,27,40,40,10,62,0,272151,1
3050,45.5245185,-75.21581611,0,23,37,40,30,10,62,0,272151,1
3050,45.52473499,-75.21642058,0,23,47,40,20,10,62,0,272151,1
3050,45.52473468,-75.21644618,0,23,57,40,10,10,62,0,272151,1
3051,45.43855521,-75.2392603,3,20,25,20,20,6,49,0,122004,1
3051,45.43852102,-75.23941919,3,20,35,20,10,6,49,0,122004,1
3052,45.43263421,-75.21420805,5,2,53,30,30,7,68,0,112623,1
3052,45.43262543,-75.21438653,5,3,3,30,20,7,68,0,112623,1
3052,45.432616,-75.21400338,5,3,13,30,10,7,68,0,112623,1
3053,45.46908658,-75.20734452,2,15,0,50,50,1,38,0,168928,1
3053,45.46905218,-75.20755633,2,15,10,50,40,1,38,0,168928,1
3053,45.46937294,-75.2076204,2,15,20,50,30,1,38,0,178312,1
3053,45.46955267,-75.20812174,2,15,30,50,20,1,38,0,178312,1
3053,45.46969308,-75.20830143,2,15,40,50,10,1,38,0,178312,1
3054,45.42424017,-75.27420571,0,18,55,10,10,1,77,0,93848,1
3055,45.53675928,-75.15987644,4,11,30,50,50,9,30,0,290926,0
3055,45.53638969,-75.16007832,4,11,40,50,40,9,30,0,290926,0
3055,45.53686539,-75.16003099,4,11,50,50,30,9,30,0,290926,0
3055,45.53686539,-75.16003099,4,12,0,50,20,9,30,0,290926,0
3055,45.5369867,-75.16011518,4,12,10,50,10,9,30,0,290926,0
3056,45.46622176,-75.30654877,2,21,22,20,20,9,32,0,168916,1
3056,45.46643956,-75.30706392,2,21,32,20,10,9,32,0,168916,1
3057,45.55565723,-75.23322936,5,2,26,30,30,4,37,0,319069,1
3057,45.55585049,-75.23379341,5,2,36,30,20,4,37,0,319069,1
3057,45.55606932,-75.23359112,5,2,46,30,10,4,37,0,319069,1
3058,45.51301227,-75.2017785,2,14,51,50,50,8,36,0,253385,1
3058,45.51289584,-75.20116043,2,15,1,50,40,8,36,0,253385,1
3058,45.51244393,-75.20104709,2,15,11,50,30,8,36,0,244001,1
3058,45.51283638,-75.20187464,2,15,21,50,20,8,36,0,244001,1
3058,45.51283763,-75.20197701,2,15,31,50,10,8,36,0,244001,1
3059,45.56096179,-75.30036167,0,21,27,10,10,10,76,0,328445,1
3060,45.54493802,-75.29538286,3,12,6,60,60,10,59,0,300293,1
3060,45.54481886,-75.29529268,3,12,16,60,50,10,59,0,300293,1
3060,45.54485686,-75.29495121,3,12,26,60,40,10,59,0,300293,1
3060,45.54421508,-75.29524798,3,12,36,60,30,10,59,0,300293,1
3060,45.54408413,-75.29612471,3,12,46,60,20,10,59,0,300293,1
3060,45.54425658,-75.29593976,3,12,56,60,10,10,59,0,300293,1
3061,45.50402824,-75.27838795,5,19,3,30,30,10,33,0,234607,1
3061,45.50396245,-75.27914996,5,19,13,30,20,10,33,0,234607,1
3061,45.50420438,-75.27901095,5,19,23,30,10,10,33,0,234607,1
3062,45.57759558,-75.28710664,5,5,19,10,10,2,69,0,356598,1
3063,45.53972264,-75.16514004,1,9,54,10,10,6,66,1,290925,1
3064,45.49790549,-75.14204842,0,18,52,40,40,9,64,0,225240,1
3064,45.49835434,-75.14218408,0,19,2,40,30,9,64,0,225240,1
3064,45.49828078,-75.14208991,0,19,12,40,20,9,64,0,225240,1
3064,45.49852426,-75.14176706,0,19,22,40,10,9,64,0,225240,1
3065,45.49582562,-75.33304708,5,0,58,40,40,2,73,0,215832,1
3065,45.49615278,-75.3338863,5,1,8,40,30,2,73,0,215832,1
3065,45.49612593,-75.33389031,5,1,18,40,20,2,73,0,215832,1
3065,45.49625895,-75.33411573,5,1,28,40,10,2,73,0,215832,1
3066,45.4437365,-75.15546877,4,6,9,30,30,5,79,0,131399,1
3066,45.44439157,-75.15514834,4,6,19,30,20,5,79,0,131399,1
3066,45.44388427,-75.15541064,4,6,29,30,10,5,79,0,131399,1
3067,45.49068148,-75.23856732,3,8,42,10,10,9,31,1,206460,1
3068,45.5538148,-75.23558529,5,13,42,30,30,2,35,0,319069,1
3068,45.55428089,-75.23564333,5,13,52,30,20,2,35,0,319069,1
3068,45.55409048,-75.23485624,5,14,2,30,10,2,35,0,319069,1
3069,45.5049417,-75.30686042,1,5,20,50,50,6,30,0,234604,1
3069,45.50526438,-75.30690057,1,5,30,50,40,6,30,0,234604,1
3069,45.50472814,-75.30711924,1,5,40,50,30,6,30,0,234604,1
3069,45.50415405,-75.30727794,1,5,50,50,20,6,30,0,234604,1
